Player,Inns,Runs,Overs,Conc,Wkts,Ct,St,Opposition,Ground,StartDate,Result
RAJadeja,1,10,0,0,0,0,0,vAustralia,Perth,1/12/2016,no
RAJadeja,1,39,0,0,0,0,0,vEngland,Dharamsala,1/27/2013,no
RAJadeja,1,22,0,0,0,0,0,vSriLanka,Fatullah,2/28/2014,no
RAJadeja,1,2,0,0,0,0,0,vWestIndies,PortofSpain,7/5/2013,no
RAJadeja,1,15,0,0,0,0,0,vWestIndies,Kingston,6/30/2013,no
KMJadhav,1,13,0,0,0,0,0,vWestIndies,PortofSpain,6/25/2017,no
KMJadhav,1,0,0,0,0,1,0,vWestIndies,NorthSound,7/2/2017,no
KMJadhav,1,105,0,0,0,0,0,vZimbabwe,Harare,7/14/2015,no
KMJadhav,1,0,0,0,0,0,0,vPakistan,Birmingham,6/4/2017,no
KMJadhav,1,0,0,0,0,0,0,vWestIndies,PortofSpain,6/23/2017,no
KMJadhav,1,0,0,0,0,0,0,vZimbabwe,Harare,6/15/2016,no
KMJadhav,1,0,0,0,0,0,0,vSouthAfrica,TheOval,6/11/2017,no
KMJadhav,1,39,0,0,0,0,0,vNewZealand,Visakhapatnam,10/29/2016,no
KMJadhav,1,0,0,0,0,0,0,vEngland,Kolkata,1/22/2017,no
KMJadhav,1,25,0,0,0,0,0,vSriLanka,TheOval,6/8/2017,no
KMJadhav,1,16,0,0,0,0,0,vZimbabwe,Harare,7/12/2015,no
KMJadhav,1,0,0,0,0,2,0,vZimbabwe,Harare,6/13/2016,no
KMJadhav,1,0,0,0,0,1,0,vSriLanka,Ranchi,11/16/2014,no
KMJadhav,1,40,0,0,0,0,0,vWestIndies,NorthSound,6/30/2017,no
KMJadhav,1,22,0,0,0,0,0,vEngland,Cuttack,1/19/2017,no
KMJadhav,1,0,0,0,0,0,0,vZimbabwe,Harare,6/11/2016,no
KMJadhav,1,5,0,0,0,0,0,vZimbabwe,Harare,7/10/2015,no
KDKarthik,1,0,0,0,0,4,0,vZimbabwe,Harare,7/28/2013,no
KDKarthik,1,0,0,0,0,0,0,vSriLanka,PortofSpain,7/11/2013,no
KDKarthik,1,0,0,0,0,2,0,vZimbabwe,Bulawayo,8/3/2013,no
KDKarthik,1,23,0,0,0,0,0,vPakistan,Dhaka,3/2/2014,no
KDKarthik,1,14,0,0,0,0,0,vSouthAfrica,Cardiff,6/6/2013,no
KDKarthik,1,0,0,0,0,0,0,vSriLanka,Kingston,7/2/2013,no
KDKarthik,1,0,0,0,0,0,0,vSriLanka,Cardiff,6/20/2013,no
KDKarthik,1,12,0,0,0,0,0,vSriLanka,PortofSpain,7/9/2013,no
KDKarthik,1,69,0,0,0,0,0,vZimbabwe,Harare,7/26/2013,no
KDKarthik,1,0,0,0,0,0,0,vWestIndies,Kingston,7/6/2017,no
KDKarthik,1,4,0,0,0,0,0,vSriLanka,Fatullah,2/28/2014,no
KDKarthik,1,0,0,0,0,1,0,vAfghanistan,Dhaka,3/5/2014,no
KDKarthik,1,0,0,0,0,0,0,vPakistan,Birmingham,6/15/2013,no
KDKarthik,1,6,0,0,0,0,0,vWestIndies,PortofSpain,7/5/2013,no
KDKarthik,1,23,0,0,0,0,0,vWestIndies,Kingston,6/30/2013,no
KDKarthik,1,0,0,0,0,0,0,vZimbabwe,Harare,7/24/2013,no
KDKarthik,1,0,0,0,0,2,0,vZimbabwe,Bulawayo,8/1/2013,no
KDKarthik,1,0,0,0,0,1,1,vBangladesh,Fatullah,2/26/2014,no
KDKarthik,1,0,0,0,0,0,0,vWestIndies,NorthSound,7/2/2017,no
KDKarthik,1,0,0,0,0,1,0,vWestIndies,TheOval,6/11/2013,no
KDKarthik,1,6,0,0,0,0,0,vEngland,Birmingham,6/23/2013,no
VKohli,1,0,0,0,0,1,0,vBangladesh,Birmingham,6/15/2017,no
VKohli,1,0,0,0,0,0,0,vWestIndies,Kochi,11/21/2013,no
VKohli,1,0,0,0,0,0,0,vZimbabwe,Auckland,3/14/2015,no
VKohli,1,22,0,0,0,0,0,vSriLanka,Cuttack,11/2/2014,no
VKohli,1,0,0,0,0,1,0,vWestIndies,Kochi,10/8/2014,no
VKohli,1,0,0,0,0,0,0,vAustralia,Jaipur,10/16/2013,no
VKohli,1,0,0,0,0,1,0,vSriLanka,Hyderabad(Deccan),11/9/2014,no
VKohli,1,11,0,0,0,0,0,vWestIndies,Kingston,6/30/2013,no
VKohli,1,0,0,0,0,0,0,vNewZealand,Auckland,1/25/2014,no
VKohli,1,9,0,0,0,0,0,vAustralia,Melbourne,1/18/2015,no
VKohli,1,102,0,0,0,0,0,vWestIndies,PortofSpain,7/5/2013,no
VKohli,1,0,0,0,0,0,0,vEngland,Pune,1/15/2017,no
VKohli,1,12,0,0,0,0,0,vSouthAfrica,Indore,10/14/2015,no
VKohli,1,0,0,0,0,0,0,vZimbabwe,Harare,7/24/2013,no
VKohli,1,37,0,0,0,0,0,vEngland,Kochi,1/15/2013,no
VKohli,1,25,0,0,0,0,0,vBangladesh,Dhaka,6/24/2015,no
VKohli,1,81,0,0,0,0,0,vPakistan,Birmingham,6/4/2017,no
VKohli,1,32,0,0,0,0,0,vWestIndies,PortofSpain,6/23/2017,no
VKohli,1,0,0,0,0,0,0,vPakistan,Kolkata,1/3/2013,no
VKohli,1,8,0,0,0,0,0,vEngland,Perth,1/30/2015,no
VKohli,1,5,0,0,0,0,0,vPakistan,Dhaka,3/2/2014,no
VKohli,1,117,0,0,0,0,0,vAustralia,Melbourne,1/17/2016,no
VKohli,1,46,0,0,0,0,0,vSouthAfrica,Melbourne,2/22/2015,no
VKohli,1,0,0,0,0,0,0,vSriLanka,Dambulla,8/20/2017,no
VKohli,1,0,0,0,0,0,0,vEngland,Nottingham,8/30/2014,no
VKohli,1,0,0,0,0,0,0,vAustralia,Sydney,1/23/2016,no
VKohli,1,0,0,0,0,1,0,vSouthAfrica,TheOval,6/11/2017,no
VKohli,1,65,0,0,0,0,0,vNewZealand,Visakhapatnam,10/29/2016,no
VKohli,1,0,0,0,0,0,0,vIreland,Hamilton,3/10/2015,no
VKohli,1,127,0,0,0,0,0,vWestIndies,Dharamsala,10/17/2014,no
VKohli,1,0,0,0,0,0,0,vAustralia,Ranchi,10/23/2013,no
VKohli,1,131,0,0,0,0,0,vSriLanka,Colombo(RPS),8/31/2017,no
VKohli,1,0,0,0,0,0,0,vEngland,Leeds,9/5/2014,no
VKohli,1,0,0,0,0,0,0,vWestIndies,Kanpur,11/27/2013,no
VKohli,1,0,0,0,0,0,0,vAustralia,Bengaluru,11/2/2013,no
VKohli,1,43,0,0,0,0,0,vEngland,Birmingham,6/23/2013,no
VKohli,1,0,0,0,0,2,0,vZimbabwe,Bulawayo,8/3/2013,no
VKohli,1,0,0,0,0,0,0,vEngland,Kolkata,1/22/2017,no
VKohli,1,23,0,0,0,0,0,vBangladesh,Dhaka,6/21/2015,no
VKohli,1,0,0,0,0,0,0,vSriLanka,Ranchi,11/16/2014,no
VKohli,1,0,0,0,0,0,0,vPakistan,Chennai,12/30/2012,no
VKohli,1,0,0,0,0,0,0,vSriLanka,TheOval,6/8/2017,no
VKohli,1,107,0,0,0,0,0,vPakistan,Adelaide,2/15/2015,no
VKohli,1,138,0,0,0,0,0,vSouthAfrica,Chennai,10/22/2015,no
VKohli,1,0,0,0,0,1,0,vAustralia,Canberra,1/20/2016,no
VKohli,1,3,0,0,0,0,0,vAustralia,Sydney,1/26/2015,no
VKohli,1,0,0,0,0,0,0,vNewZealand,Delhi,10/20/2016,no
VKohli,1,11,0,0,0,0,0,vWestIndies,NorthSound,6/30/2017,no
VKohli,1,0,0,0,0,0,0,vEngland,Cardiff,8/27/2014,no
VKohli,1,0,0,0,0,0,0,vEngland,Mohali,1/23/2013,no
VKohli,1,0,0,0,0,0,0,vSriLanka,Pallekele,8/27/2017,no
VKohli,1,0,0,0,0,0,0,vEngland,Birmingham,9/2/2014,no
VKohli,1,31,0,0,0,0,0,vSouthAfrica,Cardiff,6/6/2013,no
VKohli,1,0,0,0,0,1,0,vNewZealand,Ranchi,10/26/2016,no
VKohli,1,0,0,0,0,1,0,vWestIndies,Kingston,7/6/2017,no
VKohli,1,59,0,0,0,0,0,vAustralia,Brisbane,1/15/2016,no
VKohli,1,0,0,0,0,2,0,vWestIndies,Perth,3/6/2015,no
VKohli,1,0,0,0,0,0,0,vPakistan,TheOval,6/18/2017,no
VKohli,1,99,0,0,0,0,0,vWestIndies,Visakhapatnam,11/24/2013,no
VKohli,1,0,0,0,0,0,0,vSriLanka,Cardiff,6/20/2013,no
VKohli,1,68,0,0,0,0,0,vAustralia,Mohali,10/19/2013,no
VKohli,1,3,0,0,0,0,0,vBangladesh,Melbourne,3/19/2015,no
VKohli,1,62,0,0,0,0,0,vWestIndies,Delhi,10/11/2014,no
VKohli,1,2,0,0,0,0,0,vNewZealand,Hamilton,1/28/2014,no
VKohli,1,0,0,0,0,0,0,vSriLanka,Ahmedabad,11/6/2014,no
VKohli,1,4,0,0,0,0,0,vEngland,Brisbane,1/20/2015,no
VKohli,1,31,0,0,0,0,0,vSriLanka,PortofSpain,7/9/2013,no
VKohli,1,7,0,0,0,0,0,vPakistan,Delhi,1/6/2013,no
VKohli,1,66,0,0,0,0,0,vSriLanka,Kolkata,11/13/2014,no
VKohli,1,8,0,0,0,0,0,vEngland,Cuttack,1/19/2017,no
VKohli,1,0,0,0,0,1,0,vZimbabwe,Bulawayo,8/1/2013,no
VKohli,1,14,0,0,0,0,0,vZimbabwe,Harare,7/26/2013,no
VKohli,1,0,0,0,0,0,0,vEngland,Ranchi,1/19/2013,no
VKohli,1,48,0,0,0,0,0,vSriLanka,Fatullah,2/28/2014,no
VKohli,1,0,0,0,0,0,0,vSouthAfrica,Rajkot,10/18/2015,no
VKohli,1,91,0,0,0,0,0,vAustralia,Perth,1/12/2016,no
VKohli,1,0,0,0,0,2,0,vAfghanistan,Dhaka,3/5/2014,no
VKohli,1,0,0,0,0,0,0,vNewZealand,Dharamsala,10/16/2016,no
VKohli,1,87,0,0,0,0,0,vWestIndies,PortofSpain,6/25/2017,no
VKohli,1,0,0,0,0,1,0,vSriLanka,Colombo(RPS),9/3/2017,no
VKohli,1,0,0,0,0,0,0,vU.A.E.,Perth,2/28/2015,no
VKohli,1,0,0,0,0,1,0,vSriLanka,Pallekele,8/24/2017,no
VKohli,1,0,0,0,0,0,0,vEngland,Dharamsala,1/27/2013,no
VKohli,1,0,0,0,0,1,0,vNewZealand,Mohali,10/23/2016,no
VKohli,1,0,0,0,0,1,0,vWestIndies,NorthSound,7/2/2017,no
KuldeepYadav,1,0,0,0,0,0,0,vWestIndies,PortofSpain,6/25/2017,no
KuldeepYadav,1,0,0,0,0,0,0,vWestIndies,PortofSpain,6/23/2017,no
KuldeepYadav,1,0,0,0,0,0,0,vWestIndies,NorthSound,6/30/2017,no
KuldeepYadav,1,0,0,0,0,0,0,vSriLanka,Colombo(RPS),8/31/2017,no
DSKulkarni,1,0,0,0,0,0,0,vBangladesh,Dhaka,6/24/2015,no
DSKulkarni,1,0,0,0,0,0,0,vZimbabwe,Harare,7/12/2015,no
DSKulkarni,1,2,0,0,0,0,0,vBangladesh,Dhaka,6/21/2015,no
DSKulkarni,1,0,0,0,0,0,0,vZimbabwe,Harare,7/10/2015,no
DSKulkarni,1,0,0,0,0,0,0,vSriLanka,Kolkata,11/13/2014,no
BKumar,1,0,0,0,0,0,0,vPakistan,Birmingham,6/4/2017,no
BKumar,1,0,0,0,0,0,0,vZimbabwe,Harare,7/10/2015,no
BKumar,1,0,0,0,0,0,0,vSriLanka,Fatullah,2/28/2014,no
BKumar,1,31,0,0,0,0,0,vEngland,Dharamsala,1/27/2013,no
BKumar,1,0,0,0,0,0,0,vAustralia,Perth,1/12/2016,no
BKumar,1,0,0,0,0,0,0,vWestIndies,PortofSpain,6/25/2017,no
BKumar,1,11,0,0,0,0,0,vWestIndies,Kingston,6/30/2013,no
BKumar,1,0,0,0,0,0,0,vWestIndies,PortofSpain,7/5/2013,no
BKumar,1,0,0,0,0,0,0,vAustralia,Melbourne,1/18/2015,no
BKumar,1,14,0,0,0,0,0,vSouthAfrica,Indore,10/14/2015,no
BKumar,1,0,0,0,0,0,0,vZimbabwe,Harare,7/14/2015,no
BKumar,1,0,0,0,0,0,0,vEngland,Kochi,1/15/2013,no
BKumar,1,0,0,0,0,0,0,vPakistan,Dhaka,3/2/2014,no
BKumar,1,0,0,0,0,0,0,vWestIndies,PortofSpain,6/23/2017,no
BKumar,1,0,0,0,0,0,0,vAustralia,Bengaluru,11/2/2013,no
BKumar,1,0,0,0,0,0,0,vWestIndies,Dharamsala,10/17/2014,no
BKumar,1,1,0,0,0,0,0,vEngland,Birmingham,6/23/2013,no
BKumar,1,3,0,0,0,0,0,vBangladesh,Dhaka,6/21/2015,no
BKumar,1,0,0,0,0,0,0,vPakistan,Chennai,12/30/2012,no
BKumar,1,0,0,0,0,0,0,vSriLanka,TheOval,6/8/2017,no
BKumar,1,0,0,0,0,0,0,vZimbabwe,Harare,7/12/2015,no
BKumar,1,0,0,0,0,0,0,vSouthAfrica,Cardiff,6/6/2013,no
BKumar,1,0,0,0,0,0,0,vSouthAfrica,Chennai,10/22/2015,no
BKumar,1,0,0,0,0,0,0,vEngland,Cardiff,8/27/2014,no
BKumar,1,1,0,0,0,0,0,vWestIndies,Visakhapatnam,11/24/2013,no
BKumar,1,10,0,0,0,0,0,vAustralia,Mohali,10/19/2013,no
BKumar,1,0,0,0,0,0,0,vWestIndies,NorthSound,6/30/2017,no
BKumar,1,18,0,0,0,0,0,vWestIndies,Delhi,10/11/2014,no
BKumar,1,0,0,0,0,0,0,vSriLanka,PortofSpain,7/9/2013,no
BKumar,1,0,0,0,0,0,0,vNewZealand,Hamilton,1/28/2014,no
BKumar,1,5,0,0,0,0,0,vEngland,Brisbane,1/20/2015,no
BKumar,1,2,0,0,0,0,0,vPakistan,Delhi,1/6/2013,no
BKumar,1,0,0,0,0,0,0,vEngland,Cuttack,1/19/2017,no
AMishra,1,4,0,0,0,0,0,vBangladesh,Dhaka,6/17/2014,no
AMishra,1,0,0,0,0,0,0,vNewZealand,Visakhapatnam,10/29/2016,no
AMishra,1,1,0,0,0,0,0,vPakistan,Dhaka,3/2/2014,no
AMishra,1,0,0,0,0,0,0,vSouthAfrica,Chennai,10/22/2015,no
AMishra,1,0,0,0,0,0,0,vWestIndies,Delhi,10/11/2014,no
AMishra,1,9,0,0,0,0,0,vZimbabwe,Harare,7/26/2013,no
MohammedShami,1,6,0,0,0,0,0,vZimbabwe,Harare,7/26/2013,no
MohammedShami,1,0,0,0,0,0,0,vPakistan,Delhi,1/6/2013,no
MohammedShami,1,0,0,0,0,0,0,vNewZealand,Hamilton,1/28/2014,no
MohammedShami,1,1,0,0,0,0,0,vEngland,Brisbane,1/20/2015,no
MohammedShami,1,14,0,0,0,0,0,vSriLanka,Fatullah,2/28/2014,no
MohammedShami,1,1,0,0,0,0,0,vEngland,Dharamsala,1/27/2013,no
MohammedShami,1,2,0,0,0,0,0,vAustralia,Melbourne,1/18/2015,no
MohammedShami,1,25,0,0,0,0,0,vEngland,Perth,1/30/2015,no
MohammedShami,1,0,0,0,0,0,0,vEngland,Kochi,1/15/2013,no
MohammedShami,1,0,0,0,0,0,0,vPakistan,Dhaka,3/2/2014,no
MohammedShami,1,4,0,0,0,0,0,vSouthAfrica,Melbourne,2/22/2015,no
MohammedShami,1,0,0,0,0,0,0,vAustralia,Bengaluru,11/2/2013,no
MohammedShami,1,0,0,0,0,0,0,vWestIndies,Dharamsala,10/17/2014,no
MohammedShami,1,0,0,0,0,0,0,vAustralia,Sydney,1/26/2015,no
MohammedShami,1,3,0,0,0,0,0,vPakistan,Adelaide,2/15/2015,no
MohammedShami,1,0,0,0,0,0,0,vEngland,Cardiff,8/27/2014,no
MohammedShami,1,0,0,0,0,0,0,vWestIndies,Visakhapatnam,11/24/2013,no
MohammedShami,1,0,0,0,0,0,0,vBangladesh,Melbourne,3/19/2015,no
MohammedShami,1,1,0,0,0,0,0,vWestIndies,Delhi,10/11/2014,no
KKNair,1,0,0,0,0,0,0,vZimbabwe,Harare,6/11/2016,no
KKNair,1,0,0,0,0,0,0,vZimbabwe,Harare,6/13/2016,no
MKPandey,1,0,0,0,0,0,0,vAustralia,Perth,1/12/2016,no
MKPandey,1,0,0,0,0,1,0,vNewZealand,Dharamsala,10/16/2016,no
MKPandey,1,0,0,0,0,0,0,vSriLanka,Colombo(RPS),9/3/2017,no
MKPandey,1,0,0,0,0,0,0,vNewZealand,Mohali,10/23/2016,no
MKPandey,1,71,0,0,0,0,0,vZimbabwe,Harare,7/14/2015,no
MKPandey,1,0,0,0,0,1,0,vZimbabwe,Harare,6/15/2016,no
MKPandey,1,0,0,0,0,0,0,vAustralia,Sydney,1/23/2016,no
MKPandey,1,50,0,0,0,0,0,vSriLanka,Colombo(RPS),8/31/2017,no
MKPandey,1,0,0,0,0,0,0,vNewZealand,Visakhapatnam,10/29/2016,no
MKPandey,1,0,0,0,0,0,0,vZimbabwe,Harare,6/13/2016,no
MKPandey,1,0,0,0,0,0,0,vNewZealand,Delhi,10/20/2016,no
MKPandey,1,6,0,0,0,0,0,vAustralia,Brisbane,1/15/2016,no
MKPandey,1,0,0,0,0,0,0,vNewZealand,Ranchi,10/26/2016,no
MKPandey,1,0,0,0,0,0,0,vZimbabwe,Harare,6/11/2016,no
HHPandya,1,19,0,0,0,0,0,vEngland,Cuttack,1/19/2017,no
HHPandya,1,20,0,0,0,0,0,vPakistan,Birmingham,6/4/2017,no
HHPandya,1,4,0,0,0,0,0,vWestIndies,PortofSpain,6/25/2017,no
HHPandya,1,0,0,0,0,0,0,vWestIndies,PortofSpain,6/23/2017,no
HHPandya,1,0,0,0,0,0,0,vWestIndies,NorthSound,6/30/2017,no
HHPandya,1,19,0,0,0,0,0,vSriLanka,Colombo(RPS),8/31/2017,no
HHPandya,1,9,0,0,0,0,0,vSriLanka,TheOval,6/8/2017,no
ARPatel,1,0,0,0,0,0,0,vSriLanka,Kolkata,11/13/2014,no
ARPatel,1,2,0,0,0,0,0,vZimbabwe,Harare,7/10/2015,no
ARPatel,1,0,0,0,0,0,0,vEngland,Brisbane,1/20/2015,no
ARPatel,1,1,0,0,0,0,0,vBangladesh,Dhaka,6/19/2014,no
ARPatel,1,14,0,0,0,0,0,vSriLanka,Cuttack,11/2/2014,no
ARPatel,1,10,0,0,0,0,0,vBangladesh,Dhaka,6/24/2015,no
ARPatel,1,0,0,0,0,0,0,vAustralia,Melbourne,1/18/2015,no
ARPatel,1,0,0,0,0,0,0,vAustralia,Melbourne,1/18/2015,no
ARPatel,1,13,0,0,0,0,0,vSouthAfrica,Indore,10/14/2015,no
ARPatel,1,1,0,0,0,0,0,vEngland,Perth,1/30/2015,no
ARPatel,1,8,0,0,0,0,0,vBangladesh,Dhaka,6/17/2014,no
ARPatel,1,0,0,0,0,0,0,vSriLanka,Colombo(RPS),8/31/2017,no
ARPatel,1,0,0,0,0,0,0,vWestIndies,Dharamsala,10/17/2014,no
ARPatel,1,0,0,0,0,0,0,vBangladesh,Dhaka,6/21/2015,no
ARPatel,1,24,0,0,0,0,0,vNewZealand,Visakhapatnam,10/29/2016,no
ARPatel,1,1,0,0,0,0,0,vZimbabwe,Harare,7/12/2015,no
ARPatel,1,0,0,0,0,0,0,vAustralia,Sydney,1/26/2015,no
ARPatel,1,4,0,0,0,0,0,vSouthAfrica,Chennai,10/22/2015,no
CAPujara,1,11,0,0,0,0,0,vBangladesh,Dhaka,6/17/2014,no
CAPujara,1,0,0,0,0,0,0,vZimbabwe,Bulawayo,8/3/2013,no
CAPujara,1,0,0,0,0,0,0,vBangladesh,Dhaka,6/15/2014,no
CAPujara,1,0,0,0,0,0,0,vZimbabwe,Bulawayo,8/1/2013,no
CAPujara,1,27,0,0,0,0,0,vBangladesh,Dhaka,6/19/2014,no
AMRahane,1,0,0,0,0,0,0,vAfghanistan,Dhaka,3/5/2014,no
AMRahane,1,50,0,0,0,0,0,vAustralia,Melbourne,1/17/2016,no
AMRahane,1,0,0,0,0,1,0,vNewZealand,Dharamsala,10/16/2016,no
AMRahane,1,103,0,0,0,0,0,vWestIndies,PortofSpain,6/25/2017,no
AMRahane,1,0,0,0,0,0,0,vSriLanka,Colombo(RPS),9/3/2017,no
AMRahane,1,0,0,0,0,0,0,vU.A.E.,Perth,2/28/2015,no
AMRahane,1,0,0,0,0,1,0,vNewZealand,Mohali,10/23/2016,no
AMRahane,1,0,0,0,0,0,0,vWestIndies,NorthSound,7/2/2017,no
AMRahane,1,111,0,0,0,0,0,vSriLanka,Cuttack,11/2/2014,no
AMRahane,1,0,0,0,0,0,0,vZimbabwe,Auckland,3/14/2015,no
AMRahane,1,0,0,0,0,0,0,vWestIndies,Kochi,10/8/2014,no
AMRahane,1,0,0,0,0,2,0,vSriLanka,Hyderabad(Deccan),11/9/2014,no
AMRahane,1,0,0,0,0,2,0,vAustralia,Sydney,3/26/2015,no
AMRahane,1,15,0,0,0,0,0,vZimbabwe,Harare,7/14/2015,no
AMRahane,1,0,0,0,0,2,0,vNewZealand,Auckland,1/25/2014,no
AMRahane,1,12,0,0,0,0,0,vAustralia,Melbourne,1/18/2015,no
AMRahane,1,51,0,0,0,0,0,vSouthAfrica,Indore,10/14/2015,no
AMRahane,1,0,0,0,0,0,0,vBangladesh,Fatullah,2/26/2014,no
AMRahane,1,4,0,0,0,0,0,vEngland,Kochi,1/15/2013,no
AMRahane,1,0,0,0,0,0,0,vBangladesh,Dhaka,6/17/2014,no
AMRahane,1,62,0,0,0,0,0,vWestIndies,PortofSpain,6/23/2017,no
AMRahane,1,23,0,0,0,0,0,vPakistan,Dhaka,3/2/2014,no
AMRahane,1,73,0,0,0,0,0,vEngland,Perth,1/30/2015,no
AMRahane,1,79,0,0,0,0,0,vSouthAfrica,Melbourne,2/22/2015,no
AMRahane,1,0,0,0,0,0,0,vSouthAfrica,Mumbai,10/25/2015,no
AMRahane,1,0,0,0,0,0,0,vEngland,Nottingham,8/30/2014,no
AMRahane,1,0,0,0,0,1,0,vEngland,Leeds,9/5/2014,no
AMRahane,1,68,0,0,0,0,0,vWestIndies,Dharamsala,10/17/2014,no
AMRahane,1,0,0,0,0,2,0,vIreland,Hamilton,3/10/2015,no
AMRahane,1,20,0,0,0,0,0,vNewZealand,Visakhapatnam,10/29/2016,no
AMRahane,1,63,0,0,0,0,0,vZimbabwe,Harare,7/12/2015,no
AMRahane,1,0,0,0,0,2,0,vBangladesh,Dhaka,6/15/2014,no
AMRahane,1,0,0,0,0,0,0,vZimbabwe,Bulawayo,8/3/2013,no
AMRahane,1,0,0,0,0,0,0,vNewZealand,Hamilton,1/22/2014,no
AMRahane,1,0,0,0,0,0,0,vEngland,Kolkata,1/22/2017,no
AMRahane,1,0,0,0,0,2,0,vNewZealand,Wellington,1/31/2014,no
AMRahane,1,0,0,0,0,1,0,vSriLanka,Ranchi,11/16/2014,no
AMRahane,1,0,0,0,0,1,0,vEngland,Rajkot,1/11/2013,no
AMRahane,1,45,0,0,0,0,0,vSouthAfrica,Chennai,10/22/2015,no
AMRahane,1,0,0,0,0,0,0,vPakistan,Adelaide,2/15/2015,no
AMRahane,1,0,0,0,0,0,0,vSouthAfrica,Kanpur,10/11/2015,no
AMRahane,1,0,0,0,0,1,0,vNewZealand,Delhi,10/20/2016,no
AMRahane,1,72,0,0,0,0,0,vWestIndies,NorthSound,6/30/2017,no
AMRahane,1,41,0,0,0,0,0,vEngland,Cardiff,8/27/2014,no
AMRahane,1,28,0,0,0,0,0,vAustralia,Sydney,1/26/2015,no
AMRahane,1,0,0,0,0,0,0,vAustralia,Canberra,1/20/2016,no
AMRahane,1,0,0,0,0,0,0,vWestIndies,Perth,3/6/2015,no
AMRahane,1,0,0,0,0,1,0,vNewZealand,Ranchi,10/26/2016,no
AMRahane,1,0,0,0,0,1,0,vWestIndies,Kingston,7/6/2017,no
AMRahane,1,0,0,0,0,1,0,vEngland,Birmingham,9/2/2014,no
AMRahane,1,89,0,0,0,0,0,vAustralia,Brisbane,1/15/2016,no
AMRahane,1,12,0,0,0,0,0,vWestIndies,Delhi,10/11/2014,no
AMRahane,1,19,0,0,0,0,0,vBangladesh,Melbourne,3/19/2015,no
AMRahane,1,0,0,0,0,0,0,vBangladesh,Dhaka,6/18/2015,no
AMRahane,1,0,0,0,0,0,0,vSouthAfrica,Durban,12/8/2013,no
AMRahane,1,34,0,0,0,0,0,vZimbabwe,Harare,7/10/2015,no
AMRahane,1,3,0,0,0,0,0,vNewZealand,Hamilton,1/28/2014,no
AMRahane,1,0,0,0,0,1,0,vNewZealand,Napier,1/19/2014,no
AMRahane,1,0,0,0,0,0,0,vSriLanka,Ahmedabad,11/6/2014,no
AMRahane,1,4,0,0,0,0,0,vPakistan,Delhi,1/6/2013,no
AMRahane,1,28,0,0,0,0,0,vSriLanka,Kolkata,11/13/2014,no
AMRahane,1,33,0,0,0,0,0,vEngland,Brisbane,1/20/2015,no
AMRahane,1,0,0,0,0,0,0,vEngland,Ranchi,1/19/2013,no
AMRahane,1,3,0,0,0,0,0,vBangladesh,Dhaka,6/19/2014,no
AMRahane,1,22,0,0,0,0,0,vSriLanka,Fatullah,2/28/2014,no
AMRahane,1,0,0,0,0,0,0,vAustralia,Perth,1/12/2016,no
AMRahane,1,0,0,0,0,1,0,vSouthAfrica,Rajkot,10/18/2015,no
KLRahul,1,5,0,0,0,0,0,vEngland,Cuttack,1/19/2017,no
KLRahul,1,0,0,0,0,1,0,vZimbabwe,Harare,6/11/2016,no
KLRahul,1,0,0,0,0,0,0,vSriLanka,Pallekele,8/24/2017,no
KLRahul,1,0,0,0,0,0,0,vEngland,Pune,1/15/2017,no
KLRahul,1,0,0,0,0,2,0,vZimbabwe,Harare,6/15/2016,no
KLRahul,1,0,0,0,0,1,0,vSriLanka,Dambulla,8/20/2017,no
KLRahul,1,7,0,0,0,0,0,vSriLanka,Colombo(RPS),8/31/2017,no
KLRahul,1,0,0,0,0,1,0,vEngland,Kolkata,1/22/2017,no
KLRahul,1,0,0,0,0,0,0,vZimbabwe,Harare,6/13/2016,no
KLRahul,1,0,0,0,0,0,0,vSriLanka,Pallekele,8/27/2017,no
SKRaina,1,38,0,0,0,0,0,vBangladesh,Dhaka,6/24/2015,no
SKRaina,1,55,0,0,0,0,0,vEngland,Kochi,1/15/2013,no
SKRaina,1,0,0,0,0,2,0,vAustralia,Pune,10/13/2013,no
SKRaina,1,6,0,0,0,0,0,vSouthAfrica,Melbourne,2/22/2015,no
SKRaina,1,0,0,0,0,0,0,vWestIndies,TheOval,6/11/2013,no
SKRaina,1,1,0,0,0,0,0,vEngland,Perth,1/30/2015,no
SKRaina,1,1,0,0,0,0,0,vEngland,Birmingham,6/23/2013,no
SKRaina,1,27,0,0,0,0,0,vBangladesh,Dhaka,6/17/2014,no
SKRaina,1,28,0,0,0,0,0,vAustralia,Bengaluru,11/2/2013,no
SKRaina,1,0,0,0,0,0,0,vAustralia,Sydney,3/26/2015,no
SKRaina,1,71,0,0,0,0,0,vWestIndies,Dharamsala,10/17/2014,no
SKRaina,1,34,0,0,0,0,0,vBangladesh,Dhaka,6/21/2015,no
SKRaina,1,43,0,0,0,0,0,vPakistan,Chennai,12/30/2012,no
SKRaina,1,9,0,0,0,0,0,vSouthAfrica,Cardiff,6/6/2013,no
SKRaina,1,100,0,0,0,0,0,vEngland,Cardiff,8/27/2014,no
SKRaina,1,0,0,0,0,0,0,vAustralia,Sydney,1/26/2015,no
SKRaina,1,0,0,0,0,3,0,vSriLanka,Cardiff,6/20/2013,no
SKRaina,1,17,0,0,0,0,0,vAustralia,Mohali,10/19/2013,no
